LEN, 920760
KHC, 1637459
KRA, 1321646
LII, 1069202
KTOS, 1069258
LESL, 1821806
KR, 56873
LXRX, 1062822
KRON, 1741830
LXP, 910108
KRO, 1257640
LGIH, 1580670
KRYS, 1711279
LHCG, 1303313
KLIC, 56978
BATRA, 1560385
KURA, 1422143
BATRK, 1560385
KRUS, 1772177
LBRDA, 1611983
KVHI, 1007587
LBRDK, 1611983
KYMR, 1815442
FWONA, 1560385
FWONK, 1560385
LHX, 202058
LILA, 1712184
LH, 920148
LILAK, 1712184
LADR, 1577670
LBRT, 1694028
LSF, 1650696
LSXMA, 1560385
LBAI, 846901
LSXMK, 1560385
LKFN, 721994
LTRPA, 1606745
LRCX, 707549
LSI, 944314
LAMR, 1090425
LCUT, 874396
LW, 1679273
LGND, 886163
LANC, 57515
LLY, 59478
LNDC, 1005286
LLNW, 1391127
LABP, 1785345
LMNR, 1342423
LE, 799288
LECO, 59527
LSEA, 1721386
LNC, 59558
LSTR, 853816
LIND, 1512499
LNTH, 1521036
LNN, 836157
LPI, 1528129
LCTX, 876343
LVS, 1300514
SWIM, 1833197
LSCC, 855658
LQDT, 1235468
LZB, 57131
LAD, 1023128
LFUS, 889331
MNKD, 899460
LIVN, 1639691
MAN, 871763
LYV, 1335258
MANT, 892537
LOB, 1462120
MARA, 1507605
LTHM, 1742924
MRO, 101778
LPSN, 1102993
MPC, 1510295
RAMP, 733269
MRVI, 1823239
MMI, 1578732
LKQ, 1065696
MCS, 62234
LMT, 936468
MPX, 1129155
L, 60086
HZO, 1057060
MRNS, 1267813
RIDE, 1759546
MKL, 1096343
LPX, 60519
MKTX, 1278021
LOVE, 1701758
MRLN, 1260968
LOW, 60667
MAR, 1048286
LPLA, 1397911
VAC, 1524358
LTC, 887905
MBII, 1441693
LULU, 1397187
MMC, 62709
LL, 1396033
MRTN, 799167
LUMN, 18926
MLM, 916076
LITE, 1633978
MRVL, 1835632
MAS, 62996
LUNA, 1239819
MASI, 937556
LBC, 1475348
DOOR, 893691
LXFR, 1096056
MTZ, 15615
MA, 1141391
LYFT, 1759509
MCFT, 1638290
LYB, 1489393
MTDR, 1520006
MTB, 36270
MTCH, 891103
MHO, 799292
MTRN, 1104657
MCBC, 1053584
MTRX, 866273
MAC, 912242
MATX, 3453
CLI, 924901
MAT, 63276
MTSI, 1493594
MATW, 63296
MIC, 1845290
MAXR, 1121142
MGNX, 1125345
M, 794367
MMS, 1032220
MSGE, 1795250
MXL, 1288469
MSGS, 1636519
MEC, 1766368
MDGL, 1157601
MBI, 814585
MGLN, 19411
MCFE, 1783317
MGTA, 1690585
MKC, 63754
MGNI, 1595974
MCD, 63908
MGY, 1698990
MGRC, 752714
MHLD, 1412100
MCK, 927653
MBUU, 1590976
MDC, 773141
MANH, 1056696
MTW, 61986
MDU, 67716
MDXG, 1376339
MDVL, 1402479
MNMD, 1813814
MAX, 1818383
MTX, 891014
MPW, 1287865
MRTX, 1576263
MED, 910329
MIRM, 1759425
MD, 893949
MEDP, 1668397
AVO, 1802974
MDT, 1613103
MG, 1436126
MEIP, 1262104
MITK, 807863
MGTX, 1735438
MKSI, 1049502
MBWM, 1042729
MODN, 1118417
MBIN, 1629019
MRNA, 1682852
MRK, 310158
MOD, 67347
MCY, 64996
MODV, 1220754
MRCY, 1049521
MC, 1596967
MDP, 65011
MHK, 851968
MTEM, 1183765
VIVO, 794172
MOH, 1179929
MMSI, 856982
TAP, 24545
MTH, 833079
MNTV, 1739936
MTOR, 1113256
MCRI, 907242
MRSN, 1442836
MDLZ, 1103982
MESA, 810332
MGI, 1273931
MLAB, 724004
MDB, 1441816
CASH, 907471
MNR, 67625
MEI, 65270
MPWR, 1280452
MET, 1099219
MNRO, 876427
MCBS, 1747068
MNST, 865752
MILE, 1819035
MEG, 1643615
MCB, 1476034
MCO, 1059556
MTD, 1037646
MFA, 1055160
MS, 895421
MGEE, 1161728
MORN, 1289419
MTG, 876437
MORF, 1679363
MGM, 789570
MOS, 1285785
MGPI, 835011
MPAA, 918251
MCHP, 827054
MSI, 68505
MU, 723125
MOV, 72573
MSFT, 789019
MP, 1801368
MSTR, 1050446
COOP, 933136
MVIS, 65770
MRC, 1439095
MPB, 879635
MSA, 66570
MAA, 912595
MSM, 1003078
MIDD, 769520
MSCI, 1408198
MSEX, 66004
MSBI, 1466026
MLI, 89439
MOFG, 1412665
MWA, 1350593
MLR, 924822
MPLN, 1793229
MIME, 1644675
MUR, 717423
MUSA, 1573516
NBIX, 914475
MBIO, 1680048
STIM, 1227636
MVBF, 1277902
NPCE, 1528287
MYE, 69488
NVRO, 1444380
MYRG, 700923
NFE, 1749723
MYGN, 899923
NJR, 356309
NBR, 1163739
NEWR, 1448056
NSTG, 1401708
NRZ, 1556593
NH, 1566469
NSSC, 69633
NYCB, 910073
NDAQ, 1120193
NYMT, 1273685
NTRA, 1604821
NYT, 71691
NATH, 69733
NBEV, 1579823
NBHC, 1475841
NWL, 814453
FIZZ, 69891
NMRK, 1690680
NCMI, 1377630
NEU, 1282637
NESR, 1698514
NEM, 1164727
NHI, 877860
NR, 71829
NHC, 1047335
NWSA, 1564708
NATI, 935494
NWS, 1564708
NPK, 80172
NEXI, 1538210
NRC, 70487
NXRT, 1620393
NNN, 751364
NXST, 1142417
NSA, 1618563
NEE, 753308
EYE, 1710155
NXGN, 708818
NWLI, 1635984
NEX, 1688476
NFG, 70145
NGM, 1426332
NGVC, 1547459
NODK, 1681206
NATR, 275053
NCBS, 1174850
NTUS, 878526
NLSN, 1492633
NLS, 1078207
NKE, 320187
NAVI, 1593538
NKLA, 1731289
NI, 1111711
NBTB, 790359
NKTX, 1787400
NCNO, 1566895
NL, 72162
NCR, 70866
LASR, 1124796
NP, 1296435
NMIH, 1547903
NKTR, 906709
NNBR, 918541
NNI, 1258602
NDLS, 1275158
NGMS, 1821349
NAT, 1000177
NEOG, 711377
NDSN, 72331
NEO, 1077183
JWN, 72333
NLTX, 1404644
NSC, 702165
NPTN, 1227025
NOG, 1104485
NTAP, 1002047
NTRS, 73124
NFLX, 1065280
NFBK, 1493225
NTGR, 1122904
NRIM, 1163370
NTCT, 1078075
NOC, 1133421
NTST, 1798100
NWBI, 1471265
NWN, 1733998
OFLX, 1317945
NWPX, 1001385
OHI, 888491
NWE, 73088
OMER, 1285819
NLOK, 849399
OMCL, 926326
NCLH, 1513761
OMC, 29989
NOV, 1021860
ON, 1097864
NG, 1173420
ONTF, 1110611
NOVT, 1076930
OCX, 1642380
NVAX, 1000694
ONCR, 1671818
NVCR, 1645113
ONCT, 1260990
DNOW, 1599617
OGS, 1587732
NRG, 1013871
STKS, 1399520
NUS, 1021561
OLP, 712770
NUAN, 1002517
OMF, 1584207
NUE, 73309
OKE, 1039684
NRIX, 1549595
OSPN, 1044777
NTNX, 1618732
OSW, 1758488
NUVA, 1142596
ONEW, 1772921
NUVB, 1811063
ONTO, 704532
NVEE, 1532961
OTRK, 1136174
NVEC, 724910
OOMA, 1327688
NVT, 1720635
LPRO, 1806201
NVDA, 1045810
OPEN, 1801169
NVR, 906163
OPK, 944809
NXPI, 1413447
OPRT, 1538716
ORLY, 898173
OPY, 791963
OSH, 1564406
OPRX, 1448431
OAS, 1486159
OPCH, 1014739
OXY, 797468
ORCL, 1341439
OII, 73756
ORMP, 1176309
OCFC, 1004702
OSUR, 1116463
OCGN, 1372299
OCUL, 1393434
ORC, 1518621
OCN, 873860
ORGO, 1661181
OPI, 1456772
OGN, 1821825
OFG, 1030469
ORIC, 1796280
OGE, 1021635
OBNK, 1516912
OI, 812074
OEC, 1609804
ODC, 74046
ORA, 1296445
OIS, 1121484
ORRF, 826154
OKTA, 1660134
OCDX, 1828443
ODFL, 878927
OFIX, 884624
ONB, 707179
KIDS, 1425450
ORI, 74260
OSK, 775158
OSBC, 357173
OSIS, 1039065
OLMA, 1750284
OTIS, 1781335
OLN, 74303
OTTR, 1466593
OLLI, 1639300
OUST, 1816581
ZEUS, 917470
OUT, 1579877
OTLK, 1649989
BTU, 1064728
OM, 1484612
PGC, 1050743
OSTK, 1130713
PEB, 1474098
OVV, 1792580
PEGA, 1013857
OMI, 75252
PTON, 1639825
OC, 1370946
PENN, 921738
OXM, 75288
OYST, 1720725
PNTG, 1766400
PTSI, 798287
PFSI, 1745916
PCAR, 75362
PMT, 1464423
PACB, 1299130
PAG, 1019849
PPBI, 1028918
PNR, 77360
PCRX, 1396814
PEN, 1321732
PKG, 75677
PEBO, 318300
PTVE, 1527508
PFIS, 1056943
PACW, 1102112
PBCT, 1378946
PAE, 1720821
PEP, 77476
PD, 1568100
PRDO, 1046568
PLTR, 1321655
PRFT, 1085869
PANW, 1327567
PFGC, 1618673
PLMR, 1761312
PKI, 31791
PZZA, 901491
PPTA, 1526243
PARR, 821483
PRGO, 1585364
PAR, 708821
PSNL, 1527753
PGRE, 1605607
WOOF, 1826470
PRTK, 1178711
PETQ, 1668673
PKE, 76267
PETS, 1040130
PK, 1617406
PFE, 78003
PRK, 805676
PCG, 1004980
PKOH, 76282
PGTI, 1354327
PH, 76334
PHAT, 1783183
PSN, 275880
PAHC, 1069899
PRTY, 1592058
PM, 1413329
PASG, 1787297
PSX, 1534701
PATK, 76605
PLAB, 810136
PDCO, 891024
PHR, 1412408
PTEN, 889900
DOC, 1574540
PAVM, 1624326
PDM, 1042776
PAYA, 1819881
PPC, 802481
PAYX, 723531
PING, 1679826
PAYC, 1590955
PNFP, 1115055
PCTY, 1591698
PNW, 764622
PYPL, 1633917
PINS, 1506293
PSFE, 1833835
PBFS, 1769663
PBF, 1534504
PXD, 1038357
CNXN, 1050377
PIPR, 1230245
PCSB, 1691337
PBI, 78814
PDCE, 77877
PJT, 1626115
PDFS, 1120914
PLNT, 1637207
POLY, 914025
PRVA, 1759655
AGS, 1593548
PRA, 1127703
PLTK, 1828016
PG, 80424
PLBY, 1803914
PRG, 1808834
PLXS, 785786
PRGS, 876167
PLRX, 1746473
PGR, 80661
PLUG, 1093691
PGNY, 1551306
PLYM, 1515816
PLD, 1045609
PMVP, 1699382
RXDX, 1718852
PNC, 713676
PNM, 1108426
PUMP, 1680247
PII, 931015
PRO, 1392972
PLM, 866028
POOL, 945841
PB, 1068851
BPOP, 763901
PTGX, 1377121
PRCH, 1784535
PRTA, 1559053
PRTG, 1095435
PRLB, 1443669
POR, 784977
PRVB, 1695357
PSTX, 1661460
PVBC, 1778784
POST, 1530950
PFS, 1178970
PSTL, 1759774
PRU, 1137774
PCH, 1338749
PSB, 866368
POWL, 80420
PTC, 857005
POWI, 833640
PTCT, 1070081
PPD, 1793294
PSA, 1393311
PPG, 79879
PEG, 788784
PPL, 922224
LUNG, 1127537
PLSE, 1625101
PRAA, 1185348
PHM, 822416
PBYI, 1401667
PRAX, 1689548
PSTG, 1474432
PGEN, 1356090
PCYO, 276720
DTIL, 1357874
PCT, 1830033
APTS, 1481832
PRPL, 1643953
PFBC, 1492165
PVH, 78239
PLPC, 80035
PZN, 1399249
PRLD, 1678660
QTWO, 1410384
PFC, 946647
QCRH, 906465
PINC, 1577916
QGEN, 1015820
PBH, 1295947
QRVO, 1604778
TROW, 1113169
PSMT, 1041803
KWR, 81362
PRI, 1475922
QCOM, 804328
FRST, 1325670
QLYS, 1107843
PRMW, 884713
NX, 1423221
PRIM, 1361538
PWR, 1050915
PFG, 1126328
QTRX, 1503274
PRTH, 1653558
QMCO, 709283
QS, 1811414
RLAY, 1812364
DGX, 1022079
RS, 861884
QDEL, 353569
RBNC, 1606440
QNST, 1117297
RLMD, 1553643
QTNT, 1596946
RNR, 913144
QUOT, 1115128
RNST, 715072
QRTEA, 1355096
RPHM, 1637715
RXT, 1810019
REGI, 1463258
RDN, 890926
RCII, 933036
RLGT, 1171155
FRBK, 834285
RADI, 1810739
RPAY, 1720592
RDUS, 1428522
RGEN, 730272
RDNT, 790526
REPL, 1737953
RFL, 1713863
RBCAA, 921557
RAIN, 1724979
RSG, 1060391
RL, 1037038
REZI, 1740332
RMBS, 917273
RMD, 943819
RRC, 315852
RGP, 1084765
PACK, 1712463
ROIC, 1407623
RPD, 1560327
RAPT, 1673772
RVI, 1735184
RAVN, 82166
RVP, 946563
RJF, 720005
REVG, 1687221
RYN, 52827
RVNC, 1479290
RYAM, 1597672
REV, 887921
RTX, 101829
RVMD, 1628171
RBB, 1499422
RVLV, 1746618
ROLL, 1324948
REX, 744187
RICK, 935419
REXR, 1571283
RMAX, 1581091
RC, 1527590
REYN, 1786431
RLGY, 1398987
RH, 1528849
O, 726728
RYTM, 1649904
RETA, 1358762
RBBN, 1708055
RXRX, 1601830
RIGL, 1034842
RRBI, 1071236
REPX, 1001614
RRGB, 1171759
RMNI, 1635282
RRR, 1653653
RNG, 1384905
RDFN, 1382821
RIOT, 1167419
RWT, 930236
RAD, 84129
RLI, 84246
REG, 910606
RLJ, 1511337
REGN, 872589
RMR, 1644378
RGNX, 1590877
RHI, 315213
RM, 1519401
RKT, 1805284
RF, 1281761
RCKT, 1281895
RGS, 716643
ROK, 1024478
RGA, 898174
RCKY, 895456
REKR, 1697851
ROG, 84748
ROKU, 1428439
SCHW, 316709
ROL, 84839
SWM, 1000623
RMO, 1757932
SAIC, 1571123
ROP, 882835
SGMS, 750004
ROST, 745732
STNG, 1483934
RCL, 884887
SMG, 825542
RGLD, 85535
SSP, 832428
RPRX, 1802768
SCU, 1403256
RES, 742278
SEB, 88121
RPM, 110621
SBCF, 730708
RPT, 842183
SGEN, 1060736
RUBY, 1709401
SEE, 1012100
RUSHA, 1012019
SPNE, 1637761
RUSHB, 1012019
SEAS, 1564902
RSI, 1793659
SCWX, 1468666
RUTH, 1324272
SEEL, 1017491
R, 85961
SEER, 1726445
RYI, 1481582
SEIC, 350894
RHP, 1040829
WTTR, 1693256
SPGI, 64040
SEM, 1320414
STBA, 719220
SELB, 1453687
SBRA, 1492298
SIGI, 230557
SABR, 1597033
SLQT, 1794783
SB, 1434754
SRE, 1032208
SAFE, 1688852
SMTC, 88941
SAFT, 1172052
SENEA, 88948
SAGE, 1597553
ST, 1477294
SAIA, 1177702
SNSE, 1829802
SAIL, 1627857
SENS, 1616543
CRM, 1108524
SXT, 310142
SBH, 1368458
MCRB, 1609809
SANA, 1770121
SRG, 1628063
SAFM, 812128
SCI, 89089
SASR, 824410
SVC, 945394
JBSS, 880117
NOW, 1373715
SGMO, 1001233
SFBS, 1430723
SANM, 897723
SESN, 1485003
SC, 1580608
SFL, 1289877
SPNS, 885740
SHAK, 1620533
SRPT, 873303
SMED, 898770
BFS, 907254
STTK, 1680367
SBAC, 1034054
SHEN, 354963
SCSC, 918965
SHW, 89800
SLB, 87347
SFT, 1762322
SNDR, 1692063
FOUR, 1794669
SCHN, 912603
SHLS, 1831651
SRRK, 1727196
SWAV, 1642545
SCHL, 866729
SCVL, 895447
SDGR, 1490978
SSTI, 1351636
SSTK, 1549346
SLDB, 1707502
SIBN, 1459839
SOLY, 1548187
SIEN, 1551693
SAH, 1043509
BSRR, 1130144
SON, 91767
SIGA, 1010086
SONO, 1314727
SGTX, 1821323
SRNE, 850261
SBNY, 1288784
SHC, 1822479
SIG, 832988
SJI, 91928
SGFY, 1828182
SPFI, 1163668
SLGN, 849869
SSB, 764038
SLAB, 1038074
SO, 92122
SILK, 1397702
SCCO, 1001838
SBTX, 1671858
SFST, 1090009
SI, 1312109
SBSI, 705432
SFNC, 90498
LUV, 92380
SPG, 1063761
SWX, 1692115
SMPL, 1702744
SWN, 7332
SSD, 920371
SP, 1059262
SLP, 1023459
SBGI, 912752
SPTN, 877422
SIRI, 908937
SPB, 109177
SPNT, 1576018
SPPI, 831547
SITC, 894315
SPRO, 1701108
SITE, 1650729
SR, 1126956
SITM, 1451809
SPR, 1364885
SIX, 701374
SAVE, 1498710
SJW, 766829
STXB, 1499453
SKX, 1065837
SRC, 1308606
SKLZ, 1801661
SPLK, 1353283
SKY, 90896
SPWH, 1132105
SKYT, 1819974
SPOT, 1639920
SKYW, 793733
SWTX, 1773427
SWKS, 4127
SPT, 1517375
SLG, 1040971
SFM, 1575515
SPRB, 1683553
SNBR, 827187
SPSC, 1092699
SLM, 1032033
SPXC, 88205
SM, 893538
FLOW, 1641991
SGH, 1616533
SQ, 1512673
SMBK, 1038773
SQZ, 1604477
SMAR, 1366561
SSNC, 1402436
AOS, 91142
JOE, 745308
SWBI, 1092796
STAA, 718937
SMSI, 948708
STAG, 1479094
SNA, 91440
SNOW, 1640147
SXI, 310354
TLMD, 1791091
SWK, 93556
SOI, 1697500
SBUX, 829224
SWI, 1739942
SRT, 1031029
STWD, 1465128
SIVB, 719739
STFC, 874977
SWCH, 1710583
STT, 93751
SMP, 93389
SYNA, 817720
STLD, 1022671
SYF, 1601712
SCS, 1050825
SNDX, 1395937
STEM, 1758766
SYNH, 1610950
SCL, 94049
SNX, 1177394
STEP, 1796022
SNPS, 883241
STXS, 1289340
SNV, 18349
SRCL, 861878
SYRS, 1556263
STE, 1757898
SYY, 96021
STL, 1070154
TRHC, 1651561
STRL, 874238
TCMD, 1027838
SHOO, 913241
TTWO, 946581
STC, 94344
TALS, 1827506
SMBC, 916907
TLIS, 1584751
SF, 720672
TALO, 1724965
SFIX, 1576942
TNDM, 1438133
SYBT, 835324
SKT, 899715
STOK, 1623526
TPR, 1116132
STNE, 1745431
TRGP, 1389170
STON, 1753886
TGT, 27419
SRI, 1043337
TH, 1712189
SNEX, 913760
TARS, 1819790
STOR, 1538990
TTCF, 1741231
STRA, 1013934
TMHC, 1562476
LRN, 1157408
TSHA, 1806310
SYK, 310764
TCRR, 1750019
RGR, 95029
TISI, 318833
SMMF, 811808
TTGT, 1293282
INN, 1497645
TK, 911971
SUM, 1621563
TNK, 1419945
SMMT, 1599298
TGNA, 39899
SUMO, 1643269
TRC, 96869
SUI, 912593
TDOC, 1477449
SNCY, 1743907
TDY, 1094285
SXC, 1514705
TFX, 96943
NOVA, 1772695
TDS, 1051512
SPWR, 867773
TELL, 61398
RUN, 1469367
TLS, 320121
SHO, 1295810
TPX, 1206264
SMCI, 1375365
TENB, 1660280
SGC, 95574
THC, 70318
SUPN, 1356576
TNC, 97134
SURF, 1718108
TEN, 1024725
SGRY, 1638833
TDC, 816761
SRDX, 924717
TER, 97210
STRO, 1382101
TMUS, 1283699
TEX, 97216
TRTX, 1630472
TMX, 1428875
TPIC, 1455684
TERN, 1831363
TSCO, 916365
TRNO, 1476150
TW, 1758730
TSLA, 1318605
TT, 1466258
TTEK, 831641
TRNS, 99302
TTI, 844965
TDG, 1260221
TCBI, 1077428
TXN, 97476
TMDX, 1756262
TPL, 1811074
TRU, 1552033
TXRH, 1289460
TNL, 1361658
TGH, 1413159
TA, 1378453
TXT, 217346
TRV, 86312
TFSL, 1381668
TVTX, 1438533
TGTX, 1001316
TMCI, 1630627
AAN, 1821393
TIG, 1801754
AZEK, 1782754
TG, 850429
TBBK, 1295401
THS, 1320695
BX, 1393818
TRVN, 1429560
TCS, 1411688
TREX, 1069878
FNLC, 765207
TPH, 1561680
HCKT, 1057379
TCBK, 356171
ODP, 800240
REAL, 1573221
TRS, 842633
SHYF, 743238
TRMB, 864749
TTD, 1671933
TNET, 937098
TXMD, 25743
TRN, 99780
TBPH, 1583107
TSE, 1519061
TMO, 97745
TRIP, 1526520
THR, 1489096
GTS, 1171662
THO, 730263
TSC, 1380846
THRY, 1556739
TRTN, 1660734
TDW, 98222
TBK, 1539638
TLYS, 1524025
TGI, 1021162
TKR, 98362
TROX, 1530804
TMST, 1598428
TBI, 768899
TIPT, 1393726
TRUE, 1327318
TWI, 899751
TFC, 92230
TITN, 1409171
TRUP, 1371285
TVTY, 704415
TRST, 357301
TJX, 109198
TRMK, 36146
TOL, 794170
TTEC, 1013880
TMP, 1005817
TTMI, 1116942
TNXP, 1430306
TCX, 909494
TR, 98677
TUP, 1008654
BLD, 1633931
TPB, 1290677
TPTX, 1595893
TTC, 737758
HEAR, 1493761
TSP, 1823593
TPC, 77543
UVSP, 102212
TWLO, 1447669
UNM, 5513
TWST, 1581280
UPLD, 1505155
TWTR, 1418091
UPST, 1647639
TWO, 1465740
UPWK, 1627475
TYL, 860731
UEC, 1334933
TSN, 100493
UE, 1611547
USM, 821130
URBN, 912615
USLM, 82020
URG, 1375205
USX, 923571
URGN, 1668243
UBER, 1543151
UBA, 1029800
UI, 1511737
USB, 36104
UDR, 74208
UFPI, 912767
ECOL, 1783400
UFPT, 914156
USFD, 1665918
UGI, 884614
USPH, 885978
ULTA, 1403568
SLCA, 1524741
UCTT, 1275014
USNA, 896264
RARE, 1515673
UTMD, 706698
UMBF, 101382
UBSI, 729986
UMH, 752642
UTZ, 1739566
UMPQ, 1077771
UWMC, 1783398
UAA, 1336917
MTN, 812011
UA, 1336917
VLO, 1035002
UFI, 100726
VHI, 59255
UNF, 717954
VLY, 714310
UNP, 100885
VMI, 102729
UIS, 746838
VALU, 717720
UAL, 100517
VVV, 1674910
UCBI, 857855
VNDA, 1347178
UFCS, 101199
VAPO, 1253176
UIHC, 1401521
VREX, 1681622
UNFI, 1020859
VRNS, 1361113
UPS, 1090727
VXRT, 72444
URI, 1067701
PCVX, 1649094
X, 1163302
VBIV, 764195
UTHR, 1082554
VGR, 59440
UNH, 731766
VEC, 1601548
UNIT, 1620280
VECO, 103145
UTL, 755001
VEEV, 1393052
U, 1810806
VEL, 1692376
UNVR, 1494319
VLDR, 1745317
UVV, 102037
VTR, 740260
OLED, 1005284
VRA, 1495320
UEIC, 101984
VCYT, 1384101
UHT, 798783
VSTM, 1526119
UHS, 352915
UVE, 891166
VCEL, 887359
ULH, 1308208
VRNT, 1166388
VRSN, 1014473
VOR, 1817229
VRSK, 1442145
VNO, 899689
VBTX, 1501570
VOXX, 807707
VRTV, 1599489
VOYA, 1535929
VERI, 1615165
VRM, 1580864
VZ, 732712
VSEC, 102752
VRRM, 1682745
VMC, 1396009
VRCA, 1660334
VUZI, 1463972
VRS, 1421182
WTI, 1288403
VRTX, 875320
WPC, 1025378
VRT, 1674101
WNC, 879526
VERU, 863894
WAB, 943452
VFC, 103379
WBA, 1618921
VIACA, 813828
WD, 1497770
VIAC, 813828
WMT, 104169
VVI, 884219
HCC, 1691303
DSP, 1828791
WAFD, 936528
VSAT, 797721
WRE, 104894
VTRS, 1792044
WASH, 737468
VIAV, 912093
WM, 823768
VICI, 1705696
WAT, 1000697
VICR, 751978
WSBF, 1569994
VMD, 1729149
VIEW, 1811856
WSO, 105016
VRAY, 1597313
WTS, 795403
VKTX, 1607678
WVE, 1631574
VLGEA, 103595
W, 1616707
VMEO, 1837686
WDFC, 105132
VINC, 1796129
WBS, 801337
WEC, 783325
VIR, 1706431
VIRX, 1061027
WMK, 105418
SPCE, 1706946
WBT, 1650962
VHC, 1082324
WFC, 72971
VIRT, 1592386
WELL, 766704
VRTS, 883237
WEN, 30697
V, 1403161
HOWL, 1785530
VSH, 103730
WERN, 793074
VPG, 1487952
WSBC, 203596
VSTO, 1616318
WCC, 929008
VTGN, 1411685
WTBA, 1166928
VC, 1111335
WST, 105770
VST, 1692819
WABC, 311094
VITL, 1579733
WAL, 1212545
VVNT, 1713952
WDC, 106040
VMW, 1124610
WU, 1365135
VCRA, 1129260
WLK, 1262823
VG, 1272830
WRK, 1732845
VNT, 1786842
WEX, 1309108
WY, 106535
YEXT, 1614178
WHR, 106640
YORW, 108985
WTM, 776867
YUM, 1041061
WSR, 1175535
YUMC, 1673358
WLL, 1255474
ZBRA, 877212
FREE, 1753706
ZEN, 1463172
WOW, 1701051
ZNTL, 1725160
ZG, 1617640
WLDN, 1370450
Z, 1617640
WMB, 107263
ZBH, 1136869
WSM, 719955
ZION, 109380
WLFC, 1018164
ZIOP, 1107421
WLTW, 1140536
ZIXI, 855612
WSC, 1647088
ZTS, 1555280
WING, 1636222
ZGNX, 1375151
WINA, 908315
ZM, 1585521
WGO, 107687
ZS, 1713683
WTFC, 1015328
ZUMZ, 1318008
WETF, 880631
ZUO, 1423774
WIX, 1576789
ZY, 1645842
WWW, 110471
ZYXI, 846475
WWD, 108312
ZNGA, 1439404
WDAY, 1327811
WKHS, 1425287
WK, 1445305
WRLD, 108385
INT, 789460
WOR, 108516
WSFS, 828944
WW, 105319
WWE, 1091907
WH, 1722684
WYNN, 1174922
XBIT, 1626878
XEL, 72903
XNCR, 1326732
XHR, 1616000
XRX, 1770450
XLNX, 743988
XL, 1772720
XOMA, 791908
XPEL, 1767258
XPER, 1803696
XPO, 1166003
XYL, 1524472
YELL, 716006
YELP, 1345016
YETI, 1670592
YMAB, 1722964
