frog	1800667
esrt	1541401
zip	1617553
simo	1329394
www	110471
go	1771515
prmw	884713
arcb	894405
rlay	1812364
iova	1425205
fcfs	840489
enr	1632790
esba	1553079
mmyt	1495153
til	1789769
ptct	1070081
ccs	1576940
cytk	1061983
scl	94049
usm	821130
gbdc	1476765
pd	1568100
cpg	1545851
allo	1737287
utf	1275617
cent	887733
ailih	18654
nuva	1142596
plxs	785786
fibk	860413
hmy	1023514
jeld	1674335
yelp	1345016
inmd	1742692
lgnd	886163
aagh	1098009
sdgr	1490978
erj	1355444
bmez	1785971
irt	1466085
aca	1739445
ttgt	1293282
pvg	1508844
ahco	1725255
aaww	1135185
fbc	1033012
ktos	1069258
semr	1831840
abr	1253986
verx	1806837
sanm	897723
thnpy	1792045
mgln	19411
ccxi	1340652
psfe	1833835
cort	1088856
ptxky	1545057
nhi	877860
wgo	107687
gms	1600438
vcyt	1384101
axnx	1603756
erf	1126874
goev	1750153
nzf	1137887
auph	1600620
pipr	1230245
manu	1549107
vctr	1570827
adv	1776661
ggal	1114700
sfix	1576942
wll	1255474
pcrx	1396814
wsfs	828944
wafd	936528
kymr	1815442
cstm	1563411
sats	1415404
vgr	59440
mdrx	1124804
fcel	886128
fubo	1484769
sho	1295810
med	910329
gsat	1366868
save	1498710
colb	887343
oas	1486159
lpsn	1102993
omab	1378239
hp	46765
flgt	1674930
uctt	1275014
ebs	1367644
gdv	1260729
sasr	824410
ken	1611005
cvet	1752836
bke	885245
vrrm	1682745
b	9984
cpk	19745
wsbc	203596
uilcy	1449580
fmbi	702325
prva	1759655
epc	1096752
pax	1825570
ffbc	708955
bdn	790816
rock	912562
mtx	891014
zuo	1423774
mog-a	67887
stfc	874977
evh	1628908
ng	1173420
nus	1021561
ptmn	1372807
ibrx	1326110
bcnay	1445168
nac	1074952
crto	1576427
olk	1835539
twnk	1644406
ptve	1527508
bsm	1621434
pdm	1042776
vrts	883237
sbh	1368458
ese	866706
tr	98677
md	893949
arry	1820721
onem	1404123
cxp	1252849
tgtx	1001316
npo	1164863
frme	712534
bsig	1748824
regi	1463258
mwa	1350593
sage	1597553
dbc	1328237
cpe	928022
ntct	1078075
psmt	1041803
vsto	1616318
prk	805676
sblk	1386716
ety	1340736
etwo	1800347
lyel	1806952
anf	1018840
bur	1714174
banf	760498
myte	1831907
napa	1835256
wre	104894
ths	1320695
rqi	1157842
vvnt	1713952
jks	1481513
roic	1407623
teo	932470
agio	1439222
cdna	1217234
prgs	876167
clbk	1723596
acls	1113232
rnst	715072
nuv	812801
rily	1464790
aat	1500217
smci	1375365
idcc	1405495
gsky	1712923
cgau	1854640
albky	902102
impjy	1437538
prta	1559053
noah	1499543
fcpt	1650132
cdxs	1200375
bcat	1809541
tds	1051512
iosp	1054905
rlj	1511337
nxe	1698535
om	1484612
adx	2230
xncr	1326732
comm	1517228
odp	800240
htlf	920112
dcbo	1829959
hrmy	1802665
irbt	1159167
fbk	1649749
gcmg	1819796
cdlx	1666071
ue	1611547
evt	1253327
mnr	67625
vtkly	913744
api	1802883
alkt	1529274
bcrx	882796
cnr	883902
sjw	766829
gdyn	1743725
usna	896264
kar	1395942
crlbf	1832928
cake	887596
cmpr	1262976
csiq	1375877
epay	1073349
banr	946673
ctre	1590717
skt	899715
skyw	793733
nvee	1532961
patk	76605
kn	1587523
cd	1807192
trmk	36146
scgey	1449267
vbtx	1501570
laur	912766
gtn	43196
nktr	906709
vcra	1129260
sapmy	1062750
iba	1044896
atsg	894081
vrtv	1599489
pagp	1581990
atgsy	1437541
mfa	1055160
praa	1185348
nuvb	1811063
gcp	1644440
taro	906338
sah	1043509
gnw	1276520
aht	1232582
frg	1528930
eqx	1756607
wish	1822250
utz	1739566
stc	94344
sbcf	730708
maxr	1121142
xper	1803696
crsr	1743759
pty	1190935
tse	1519061
eght	1023731
hmhc	1580156
ftai	1590364
rvmd	1628171
cbz	944148
nxrt	1620393
bgs	1278027
ari	1467760
pslv	1494728
asz	1839191
mtor	1113256
sbgi	912752
wfrd	1603923
edit	1650664
avav	1368622
gsbd	1572694
mygn	899923
jack	807882
jps	1176433
mgni	1595974
cubi	1488813
bbby	886158
mgrc	752714
snbr	827187
mnro	876427
cswi	1624794
argo	1091748
htgc	1280784
pdo	1798618
modv	1220754
spns	885740
momo	1610601
gkos	1192448
codi	1345126
aeva	1789029
ntb	1653242
rvt	804116
or	1627272
icfi	1362004
gwb	1613665
gdot	1386278
pgre	1605607
gab	794685
mgpi	835011
oi	812074
dkl	1552797
ping	1679826
lkfn	721994
insd	1697587
ati	1018963
myrg	700923
camt	1109138
utg	1263994
cash	907471
cdmo	704562
ecpg	1084961
egbn	1050441
gogl	1029145
hope	1128361
bvn	1013131
cnk	1385280
amk	1591587
rlgy	1398987
ty	99614
akr	899629
himx	1342338
mmi	1578732
xhr	1616000
ctos	1709682
star	1095651
forty	1045986
bdj	1332283
msex	66004
sava	1069530
btt	1528437
dea	1622194
pfs	1178970
gpre	1309402
hcat	1636422
lnth	1521036
xpel	1767258
fhtf	1764443
rig	1451505
eurn	1604481
lev	1834974
irwd	1446847
foe	35214
drh	1298946
bgcp	1094831
csgs	1005757
nwbi	1471265
bpiry	1437441
gva	861459
tptx	1595893
gbt	1629137
hni	48287
pmt	1464423
hep	1283140
jag	1685715
crk	23194
mho	799292
plmr	1761312
mei	65270
mtrn	1104657
calm	16160
vlrs	1520504
atds	1068689
road	1718227
clov	1801170
oscr	1568651
meg	1643615
nmih	1547903
flws	1084869
pi	1114995
pubm	1422930
pdi	1510599
krg	1286043
hbm	1322422
tslx	1508655
vrm	1580864
wow	1701051
cmp	1227654
alg	897077
shyf	743238
wmk	105418
adct	1771910
evri	1318568
kahc	1843212
dsl	1566388
cvii	1828248
amrs	1365916
nstg	1401708
usa	799195
hska	1038133
jbi	1839839
extr	1078271
cccc	1662579
tgh	1413159
prch	1784535
enta	1177648
blmn	1546417
kro	1257640
tvtx	1438533
ako-a	925261
infn	1138639
fvti	1626745
oxm	75288
baly	1747079
domo	1505952
osis	1039065
ceqp	1136352
band	1514416
vcel	887359
alex	1545654
eat	703351
ssdt	1673504
etg	1270523
morf	1679363
kfrc	930420
two	1465740
sybt	835324
nbtb	790359
step	1796022
vet	1293135
lnn	836157
msge	1795250
int	789460
adldy	1641427
rtlr	1748773
alec	1653087
bma	1347426
ahl-pc	1267395
cffn	1490906
avya	1418100
big	768835
sdig	1856028
cvi	1376139
cdev	1658566
tbbk	1295401
lbrt	1694028
ego	918608
frta	1678463
twou	1459417
supn	1356576
mlab	724004
amcx	1514991
accd	1481646
hmn	850141
geni	1834489
krys	1711279
cron	1656472
yumm	1073748
cyh	1108109
ssp	832428
ns	1110805
dfh	1825088
btegf	1279495
elf	1600033
mfgp	1359711
ssys	1517396
gb	1799983
pbf	1534504
igms	1496323
ptgx	1377121
cohu	21535
cli	924901
lzb	57131
gpro	1500435
bbn	1493683
ges	912463
hees	1339605
dvax	1029142
ldi	1831631
dfin	1669811
evv	1222922
inbt	1657803
huya	1728190
tnc	97134
tgls	1534675
ttmi	1116942
finv	1691445
ladr	1577670
acmr	1680062
gic	945114
rckt	1281895
gff	50725
efsc	1025835
sncy	1743907
imkta	50493
fpf	1567569
wabc	311094
bxmx	1298699
fcf	712537
atra	1604464
kra	1321646
play	1525769
ilpt	1717307
nfh	1737422
zeta	1851003
silk	1397702
kalu	811596
etv	1322436
srne	850261
ypf	904851
ipof	1818873
hyt	1222401
tgp	1308106
amwl	1393584
aspn	1145986
kos	1509991
niu	1744781
esta	1688757
sumo	1643269
mbuu	1590976
rwt	930236
nfj	1260563
dao	1781753
dcom	846617
clne	1368265
inbx	1739614
buse	314489
rere	1838957
trs	842633
mag	1230992
delky	1361371
avns	1606498
usac	1522727
cmre	1503584
nymt	1273685
avid	896841
dm	1754820
dlx	27996
rdnt	790526
verv	1840574
pro	1392972
atge	730464
rpay	1720592
cldx	744218
aste	792987
wrld	108385
tree	1434621
pten	889900
nlst	1282631
gnl	1526113
slqt	1794783
plus	1022408
ccyc	1681769
bv	1734713
svc	945394
amrn	897448
blnk	1429764
wkme	1847584
lwlg	1325964
enva	1529864
azul	1432364
cco	1334978
btz	1379384
iag	1203464
ngm	1426332
mrtn	799167
tdup	1484778
gty	1052752
gogo	1537054
csr	798359
bhlb	1108134
crs	17843
hut	1731805
lrn	1157408
grbk	1373670
sgh	1616533
bkgfy	1447137
ysg	1819580
qtrx	1503274
afya	1771007
imgn	855654
mytay	1047564
sbsi	705432
adus	1468328
dac	1369241
giii	821002
nwn	1733998
htld	799233
scwx	1468666
chrs	1512762
myov	1679082
nbhc	1475841
plby	1803914
gbx	923120
bpmp	1708301
atri	701288
prlb	1443669
alx	3499
bcyc	1761612
sa	1231346
ocsl	1414932
rdwr	1094366
stra	1013934
cls	1030894
cnob	712771
mntk	1826600
scs	1050825
azz	8947
gel	1022321
mdgl	1157601
repl	1737953
cde	215466
schn	912603
aosl	1387467
par	708821
gpor	874499
veco	103145
nmfc	1496099
rgnx	1590877
loma	1711375
agm	845877
pta	1793882
fro	913290
ino	1055726
mbin	1629019
aszp	1021917
kros	1664710
cgnt	1824814
aledy	1508668
thry	1556739
din	49754
fbnc	811589
isee	1410939
imcr	1671927
ero	1853860
mtls	1091223
epac	6955
schl	866729
tcbk	356171
yext	1614178
bif	102426
ssok	1559157
slcjy	1523541
ocfc	1004702
qure	1590560
ltc	887905
ofg	1030469
arlp	1086600
gden	1071255
mcri	907242
glng	1207179
jwsm	1831359
pgti	1354327
rnp	1224450
plce	1041859
sxi	310354
hcsg	731012
posh	1825480
mor	1340243
hpk	1792849
pct	1830033
avo	1802974
asix	1673985
shen	354963
ichr	1652535
acel	1698991
bst	1616678
pra	1127703
tell	61398
bnr	1792267
nmz	1266585
chco	726854
faro	917491
ttcf	1741231
nog	1104485
arch	1037676
cmco	1005229
bli	1689657
eb	1475115
ww	105319
fgen	921299
spnt	1576018
cmps	1816590
qqqx	1608741
seer	1726445
nrix	1549595
cxw	1070985
ptnr	1096691
brkl	1049782
uis	746838
orgo	1661181
itos	1808865
aac	1829432
snex	913760
bfly	1804176
hsc	45876
radi	1810739
imos	1123134
plya	1692412
idt	1005731
blfs	834365
srce	34782
real	1573221
tvty	704415
alxo	1810182
axsm	1579428
erii	1421517
chef	1517175
prim	1361538
bfs	907254
brmk	1784797
stba	719220
ggpi	1847127
avxl	1314052
uvv	102037
cenx	949157
saft	1172052
smp	93389
yduqy	1519821
sgmo	1001233
nrk	1195739
pbi	78814
smwb	1842731
tmp	1005817
ciso	1777319
dk	1694426
acb	1683541
air	1750
alvr	1754068
matw	63296
oflx	1317945
vnet	1508475
fdp	1047340
mnrl	1745797
audc	1086434
ocgn	1372299
eos	1308335
grc	42682
aten	1580808
arce	1740594
mqy	890196
taqr	1656053
zumz	1318008
uuuu	1385849
endp	1593034
opi	1456772
cts	26058
kref	1631596
hzo	1057060
cnxn	1050377
aroc	1389050
hcc	1691303
inva	1080014
etw	1322435
cers	1020214
dnn	1063259
ffwm	1413837
trssf	1778129
sens	1616543
itpof	880224
rc	1527590
oii	73756
chy	1222719
dawn	1845337
usph	885978
arko	1823794
avah	1832332
cars	1683606
clmt	1340122
eig	1379041
fnma	310522
aiv	922864
apog	6845
hims	1773751
kamn	54381
innv	1834376
kids	1425450
rgr	95029
sand	1434614
ande	821026
pfc	946647
goco	1808220
cndt	1677703
hyfm	1695295
lung	1127537
pdfs	1120914
amwd	794619
tfan	1700849
rbcaa	921557
sii	1512920
krny	1617242
oec	1609804
can	1780652
nndm	1643303
cbd	1038572
vrex	1681622
umh	752642
hmst	1518715
ruby	1709401
sfl	1289877
prtc	1782999
tgsgy	1437731
bkd	1332349
clm	814083
silv	1659520
flng	1772253
hkib	1769731
hlit	851310
nxgn	708818
omp	1652133
hurn	1289848
ecol	1783400
hibb	1017480
clb	1000229
nrc	70487
gabc	714395
mnkd	899460
prpb	1812667
forr	1023313
chct	1631569
altm	1692787
hera	1842912
arco	1508478
amtb	1734342
scu	1403256
gol	1291733
rpt	842183
itcb	1276671
poly	914025
atex	1304492
bzun	1625414
btrs	1774155
biogy	1572957
sdc	1775625
cpuh	1828608
lasr	1124796
rxdx	1718852
hyln	1759631
chi	1171471
hqh	805267
cet	18748
apr	1735803
gshn	1639327
evop	1704596
jmia	1756708
igr	1268884
clvly	1290877
sndl	1766600
tgi	1021162
rvnc	1479290
gam	40417
tls	320121
atec	1350653
ltch	1826000
by	1702750
awf	906013
revg	1687221
cstl	1447362
mcrb	1609809
jynt	1612630
oprx	1448431
btu	1064728
crhc	1818212
axl	1062231
pcvx	1649094
pam	1469395
aod	1379400
iesc	1048268
mgic	876779
ccrn	1141103
orla	1680056
apsg	1820872
agys	78749
gsg	1332174
amsf	1018979
pfbc	1492165
obnk	1516912
mvis	65770
nhc	1047335
trmr	1849396
mgnx	1125345
banc	1169770
abit	1095146
bcsf	1655050
gsm	1639877
for	1406587
gmre	1533615
fax	790500
gevo	1392380
myi	883412
oust	1816581
imax	921582
nexa	1713930
brog	1774983
cioxy	1483379
pmvp	1699382
jout	788329
mrus	1651311
kyn	1293613
mov	72573
dbi	1319947
ango	1275187
tsc	1380846
ceva	1173489
xene	1582313
lmat	1158895
resi	1555039
adtn	926282
gco	18498
bngo	1411690
dnmr	1779020
gldd	1372020
aus	1838207
arct	1768224
jrvr	1620459
bmdpf	1002788
karo	1828102
jpc	1216583
eim	1176984
amph	1297184
hci	1400810
thq	1604522
jbss	880117
csv	1016281
wina	908315
tbi	768899
ffc	1174164
cown	1466538
wnc	879526
ccf	830524
trtx	1630472
ha	1172222
atlc	1464343
wash	737468
ra	1655099
inn	1497645
pae	1720821
azre	1633438
bitf	1812477
ebix	814549
crnx	1658247
ngd	800166
zeal	1674988
rfp	1393066
geo	923796
ryi	1481582
dnow	1599617
plow	1287213
lbai	846901
sph	1005210
agro	1499505
rapt	1673772
love	1701758
mtl	1302362
cogny	1584943
caap	1717393
modn	1118417
vvi	884219
tmci	1630627
vldr	1745317
yala	1794350
denn	852772
vnda	1347178
gof	1380936
nesr	1698514
aio	1778114
bmtc	802681
swm	1000623
cii	1278895
hrtx	818033
skil	1774675
pml	1170299
res	742278
holi	1357450
vmo	884152
wetf	880631
bkuh	1440153
xent	1271214
rna	1599901
cplg	1707178
bhe	863436
dly	1788399
bhk	1160864
dht	1331284
ayrwf	1847462
afin	1568162
grwg	1604868
srrk	1727196
ghld	1821160
pll	1728205
hbnc	706129
tile	715787
jqc	1227476
qcrh	906465
brbr	1772016
rmax	1581091
vtol	1525221
amr	1704715
eh	1759783
nfbk	1493225
fph	1574197
ac	1642122
sptn	877422
kura	1422143
mhd	1034665
cal	14707
cepu	1717161
zyme	1403752
tcx	909494
clfd	796505
ahh	1569187
slp	1023459
plym	1515816
gbio	1733294
htd	1260041
ocft	1780531
ntst	1798100
lion	1845991
safly	1538028
max	1818383
nssc	69633
plab	810136
lgv	1832300
hfwa	1046025
bwmx	1788257
ntgr	1122904
lgsxy	1447221
ipsc	1850119
ainv	1278752
ten	1024725
osw	1758488
pntm	1830392
anab	1370053
hsii	1066605
apgb	1838337
root	1788882
pump	1680247
gts	1171662
pdt	855886
knte	1797768
vivo	794172
nie	1383441
good	1234006
oxlc	1495222
opra	1737450
wlkp	1604665
aan	1821393
uvsp	102212
ihc	701869
nmco	1774342
abtx	1642081
fbms	947559
tigr	1756699
splp	1452857
qnst	1117297
dsgn	1807120
stok	1623526
bomn	1494582
pahc	1069899
scsc	918965
uan	1425292
krp	1657788
phk	1219360
view	1811856
knsa	1730430
mx	1325702
slrc	1418076
clar	913277
wiw	1267902
talo	1724965
alpc	1616736
bcx	1506289
parr	821483
npacy	1450276
rbbn	1708055
wksp	1096275
gnog	1768012
bto	925683
land	1495240
hone	1769617
hfro	1710680
iiin	764401
cpf	701347
fnko	1704711
uht	798783
ffntf	1783875
este	10254
np	1296435
goss	1728117
rptx	1808158
alp-pq	3153
gsl	1430725
pgen	1356090
emd	1227862
hcci	1403431
msc	1713334
maxn	1796898
mgtx	1735438
gsbc	854560
acco	712034
invz	1835654
swbi	1092796
nnox	1795251
zy	1645842
iim	885601
tcpc	1370755
bcor	1068875
sndx	1395937
mcb	1476034
vray	1597313
ubp	1029800
nptn	1227025
omic	1850906
sols	1519177
sln	1479615
csii	1180145
paya	1819881
glt	41719
glp	1323468
imvt	1764013
uec	1334933
ldp	1548717
nwli	1635984
fmcb	1085913
ctbi	350852
nkx	1195738
arqt	1787306
onew	1772921
bxc	1301787
nx	1423221
bjri	1013488
nex	1688476
ntus	878526
peri	1338940
svfa	1828478
eoi	1300391
tclry	1080259
asle	1754170
fmbh	700565
rrd	29669
lbc	1475348
cgbd	1544206
mdxg	1376339
ghg	1724755
boe	1320375
cfb	1458412
vkq	877463
dgii	854775
ffic	923139
vxrt	72444
efc	1411342
capl	1538849
ngms	1821349
tup	1008654
boac	1818089
drd	1023512
bcab	1826892
prax	1689548
acrs	1557746
vhi	59255
fmtx	1538927
ceix	1710366
avan	1819608
hstm	1095565
afmd	1608390
amswa	713425
merc	1333274
vgm	880892
ta	1378453
hiii	1823034
ymab	1722964
btwn	1815086
strl	874238
gth	1782594
lpi	1528129
pcn	1160990
trvg	1683825
ncbs	1174850
cio	1593222
mcbs	1747068
ontf	1110611
idya	1676725
prdo	1046568
mitk	807863
rdus	1428522
crzo	1040593
cvgw	1133470
lind	1512499
rbac	1815184
bbdc	1379785
ccd	1602584
novn	1467154
gim	828803
cprx	1369568
ewtx	1710072
pbfx	1582568
ble	1176194
hwkn	46250
titn	1409171
stro	1382101
ctrn	1318484
gprk	1464591
bw	1630805
tpb	1290677
tshmy	1503526
msda	1846996
ruprf	1010000
hnst	1530979
goac	1816176
bvs	1665988
vsec	102752
fpac	1829426
slca	1524741
gci	1579684
cgem	1789972
nid	1557915
scoa	1828985
imtx	1809196
cry	784199
lgac	1836337
zgnx	1375151
ecom	1169652
stng	1483934
hafc	1109242
slam	1838162
cac	750686
arr	1428205
acre	1529377
uslm	82020
akro	1744659
pfn	1296250
mye	69488
dmrc	1438231
notv	720154
lx	1708259
iqi	885125
yell	716006
ride	1759546
ivr	1437071
ingn	1294133
blue	1293971
clw	1441236
cmlt	1843762
doyu	1762417
drq	1042893
lqdt	1235468
cydy	1175680
spaq	1838527
dtrc	1182737
vrs	1421182
cbtx	1473844
myd	879361
petq	1668673
leu	1065059
vvr	1059386
boom	34067
vitl	1579733
skyt	1819974
ambc	874501
vslax	853180
veri	1615165
sboey	1578955
ccvi	1828250
olp	712770
bit	1562818
etj	1395325
gsev	1828096
crai	1053706
nwbo	1072379
meso	1345099
curo	1711291
exk	1277866
kdny	1435049
bvh	315858
gbl	1060349
tgs	931427
crmt	799850
avir	1593899
wpcb	1836074
mtw	61986
cmtl	23197
htbk	1053352
gpmt	1703644
newt	1587987
smpr	773717
ospn	1044777
kzr	1645666
apts	1481832
cmbm	1738177
le	799288
fnch	1733257
mcf	1071993
pzn	1399249
kron	1741830
vcv	895531
gato	1517006
fsp	1031316
prld	1678660
bfk	1137393
hngr	722723
svm	1340677
kop	1315257
prpl	1643953
kelya	55135
tmst	1598428
tpc	77543
kvsc	1846068
vwe	1834045
trns	99302
ontx	1130598
muc	1051004
nbr	1163739
chs	897429
rad	84129
blx	890541
bzh	915840
dbd	28823
hzon	1821788
ftci	1828161
bry	1705873
sva	1084201
treb	1805833
pgc	1050743
mass	1555279
igap	1506983
arlo	1736946
hbia	732417
conn	1223389
bgy	1393299
fanh	1413855
fviv	1828183
ulnv	1605810
bbar	913059
nxj	1087786
cnsl	1304421
nbb	1478888
vygg	1822877
dhc	1075415
hesm	1789832
quot	1115128
utl	755001
insg	1022652
ehth	1333493
zuus	1687926
trst	357301
ruth	1324272
fmcc	1026214
catc	711772
cara	1346830
osur	1116463
sp	1059262
rex	744187
ctlp	896429
abml	1576873
fc	886206
lxrx	1062822
atni	879585
agx	100591
stkl	351834
smlr	1554859
legh	1436208
gnk	1326200
poww	1015383
sibn	1459839
pntg	1766400
coll	1267565
naut	1808805
egrx	827871
dske	1642453
idex	837852
hckt	1057379
dhil	909108
cfiv	1825249
mmx	1773250
ccv	1812234
sri	1043337
pebo	318300
diax	1608742
yorw	108985
annx	1528115
vbiv	764195
mua	901243
dyn	1818794
wttr	1693256
amrk	1591588
amot	46129
opy	791963
amrx	1723128
wkhs	1425287
mit	1826058
sbr	710752
ghy	1554697
evc	1109116
fsnb	1840225
bgb	1546429
mvf	835948
cutr	1162461
mbi	814585
hy	1173514
hov	357294
tpic	1455684
iiiv	1728688
rnlx	1811115
agen	1098972
ofix	884624
srdx	924717
avk	1219120
acqr	1837393
cass	708781
spwh	1132105
leap	1818346
swir	1111863
thff	714562
renn	1509223
dmlp	1172358
fdmt	1650648
rm	1519401
fsm	1341335
oprt	1538716
biox	1769484
ntp	829365
rev	887921
mrc	1439095
ifn	917100
prty	1592058
cldt	1476045
sohu	1734107
tmdx	1756262
rmgc	1838108
nmm	1415921
lmaca	1831992
eft	1288992
vinp	1826286
lgo	1400438
blde	1779128
upld	1505155
tdf	919893
seah	1820852
fcbc	859070
imxi	1683695
blw	1233681
siga	1010086
chw	1396277
ipod	1818876
thw	1635977
hps	1215913
agcb	1830232
sify	1094324
trmd	1655891
srg	1628063
vuzi	1463972
ggn	1313510
npk	80172
hix	1058239
mui	1232860
grpn	1490281
jfr	1276533
chuy	1524931
uxin	1729173
acbi	1461755
bfst	1624322
bme	1314966
phat	1783183
indt	1037390
mmd	1518557
nqp	870780
stg	1723935
desp	1703141
nrgx	1756908
tspq	1838219
vapo	1253176
fpvd	1518720
stk	1471420
ufcs	101199
grts	1656634
tcs	1411688
vaqc	1842386
prts	1378950
jpi	1547994
mmu	886043
mgi	1273931
rgp	1084765
revh	1841389
vera	1831828
cswc	17313
amti	1801777
thr	1489096
adap	1621227
myn	882150
gmii	1819395
wetg	1784970
cpac	1221029
rbnc	1606440
hvt	216085
tgb	878518
igd	1285890
crf	33934
rick	935419
mcs	62234
xl	1772720
rmr	1644378
anik	898437
mod	67347
bfc	1746109
ogi	1620737
icpt	1270073
scvl	895447
lxfr	1096056
dba	1383082
oily	1367408
atrs	1016169
gain	1321741
mbwm	1042729
mfl	1045126
prpc	1821329
irmd	1325618
efr	1258623
grvy	1313310
metc	1687187
alrs	903419
psnl	1527753
haac	1824013
arow	717538
pets	1040130
msbi	1466026
fosl	883569
dsu	1051003
vki	908993
wsbf	1569994
evn	1074540
ccb	1437958
ipi	1421461
tpvg	1580345
cir	1091883
iva	1756594
loop	1504678
btai	1720893
hpi	1176199
dfp	1559991
dpg	1515671
tals	1827506
mca	888410
amal	1823608
yin	1661125
bbsi	902791
xpdi	1839341
awp	1390195
ytpg	1840859
krus	1772177
itrn	1337117
nvgs	1581804
sptk	1836259
ccap	1633336
aerg	879911
pv	1818787
kpti	1503802
tbph	1583107
ead	1210123
sxc	1514705
seznl	1662991
mcft	1638290
isd	1534880
dx	826675
wtba	1166928
fcuv	1590418
tbcp	1815753
cyt	1662244
ke	1606757
frph	844059
leo	818972
flic	740663
wdh	1823986
dco	30305
lwel	1567098
sirr	1523526
dsp	1828791
ufpt	914156
fmnb	709337
fsd	1494530
motv	1827821
tars	1819790
mbac	1839175
rmni	1635282
fmac	1822219
hmpt	1830197
fsbc	1275168
ctaq	1823634
hlg	1596964
dxpe	1020710
eqd	1818221
cmrx	1117480
anip	1023024
hayn	858655
mofg	1412665
bui	1528988
fisi	862831
ohpa	1836129
egle	1322439
ncv	1214935
blbd	1589526
finm	1823855
ebf	33002
algs	1799448
ulh	1308208
snrh	1823854
agac	1833909
hhla	1824185
ueic	101984
tcva	1845580
ibcp	39311
lpg	1596993
pflt	1504619
iiac	1825042
qiwi	1561566
dcrn	1836154
ikna	1835579
dgnu	1827076
irs	933267
itmr	1613170
dlth	1649744
ephy	1827248
htbi	1538263
veru	863894
hbt	775215
phvs	1830487
pacx	1829797
pdot	1841845
apph	1807707
oric	1796280
vff	1584549
bwb	1341317
pko	1412350
stxb	1499453
dmtk	1651944
vgii	1841761
iclk	1697818
avdl	1012477
vec	1601548
impx	1820191
enob	1527728
ormp	1176309
phar	1828316
cool	1829953
fcax	1823733
wldn	1370450
djco	783412
tlga	1827871
mitt	1514281
tlys	1524025
aaqc	1838883
ecc	1604174
nstb	1834518
cyd	932695
rmt	912147
clsk	827876
uve	891166
ngca	1843388
zixi	855612
co	1467808
oepw	1824677
dtil	1357874
mvbf	1277902
smmt	1599298
pmo	900422
hio	910068
smbc	916907
gthx	1560241
rbb	1499422
tsha	1806310
pyr	1743344
cnvy	1787640
ocul	1393434
dibs	1600641
hlx	866829
eqbk	1227500
sfst	1090009
raas	1804583
aeri	1337553
ebtc	1018399
rngtf	1431852
plse	1625101
epix	1633932
fra	1259708
wti	1288403
eto	1281926
cresy	1034957
bmrc	1403475
gtx	1735707
atom	1420520
gbab	1495825
trc	96869
vpg	1487952
ndls	1275158
sbnc	703904
acam	1846125
atha	1620463
fulc	1680581
orc	1518621
txcb	1006840
loco	1606366
inve	1036044
cstr	1676479
dcph	1654151
rmo	1757932
ccbg	726601
asts	1780312
ktf	839533
muj	1053988
ezoo	1752372
vor	1817229
naac	1830063
amtx	738214
spfi	1163668
hql	884121
gdlc	1729997
pnnt	1383414
lhc	1824153
tpgy	1819399
bfz	1137391
ccne	736772
ll	1396033
nktx	1787400
caf	1368493
omn	1090061
rdvt	1720116
gnty	1058867
akya	1711933
bgfv	1156388
rytm	1649904
plrx	1746473
bbcp	1703956
gig	1836981
avd	5981
higa	1823776
pstx	1661460
kvsa	1841873
mrsn	1442836
gern	886744
sdhy	1812923
bh	1726173
grcl	1826492
zev	1802749
nan	1074769
altg	1759824
miy	890393
vist	1762506
apyx	719135
eose	1805077
ztr	836412
ppt	827773
hpf	1189740
btaq	1815526
snii	1838359
lgvn	1721484
kodk	31235
newp	1369085
mhn	1038186
gut	1080720
etb	1308927
evlo	1694665
prqr	1612940
aray	1138723
ctmx	1501989
tig	1801754
enpc	1816261
rada	761238
albo	1322505
soly	1548187
laws	703604
cpsi	1169445
dgica	800457
tdw	98222
mux	314203
ndac	1837067
btbt	1710350
spne	1637761
casa	1333835
gss	903571
kopn	771266
eypt	1314102
krt	1758021
joan	1834585
trin	1786108
bhb	743367
stxs	1289340
edn	1395213
inbk	1562463
ooma	1327688
pcpc	1824993
giix	1841080
gmbt	1836190
yac	1815302
ennv	1832351
atmr	1836176
wuyi	1687065
rigl	1034842
fdus	1513363
aomr	1766478
ppgh	1826333
gsqd	1837207
acah	1836274
knop	1564180
glbl	1838615
cbah	1828723
vstm	1526119
frxb	1840161
ross	1841610
abst	1071058
mnmd	1813814
dmyq	1836833
calt	1795579
hcic	1829455
sanb	1856689
scle	1838697
autl	1730463
afb	1162027
nakd	1707919
wald	1840199
cris	1108205
gfx	1823896
scob	1838431
tioa	1846163
spgs	1839127
fact	1838987
rxra	1840463
rfi	891290
twni	1835881
slcr	1826553
acii	1838614
slac	1834755
coli	1829615
ptoc	1838238
jcic	1822312
pds	1013605
twi	899751
macc	1840148
puyi	1750264
prvb	1695357
omer	1285819
anzu	1840877
blu	1259942
pbt	319654
eglx	1854233
sgu	1002590
min	826735
senea	88948
utmd	706698
lmrk	1615346
jri	1539337
prth	1653558
pmm	844790
pmx	1181506
amnb	741516
zyxi	846475
twnd	1814215
akba	1517022
pasg	1787297
mpx	1129155
free	1753706
abus	1447028
hmbl	1119190
ffa	1291334
cvlg	928658
tipt	1393726
untc	798949
dxlg	813298
bym	1181187
moln	1745114
svfc	1837240
insw	1679049
hcar	1824846
gilt	897322
mirm	1759425
dtst	1419951
dsm	855887
jro	1289213
joff	1824149
dtoc	1839998
faca	1839550
aef	846676
brg	1442626
